image,modality,split
unlabeled_cell_01087.tif,DIC,unlabeled
unlabeled_cell_01088.tif,DIC,unlabeled
unlabeled_cell_01089.tif,DIC,unlabeled
unlabeled_cell_01090.tif,DIC,unlabeled
unlabeled_cell_01091.tif,DIC,unlabeled
unlabeled_cell_01092.tif,DIC,unlabeled
unlabeled_cell_01093.tif,DIC,unlabeled
unlabeled_cell_01094.tif,DIC,unlabeled
unlabeled_cell_01095.tif,DIC,unlabeled
unlabeled_cell_01096.tif,DIC,unlabeled
unlabeled_cell_01097.tif,DIC,unlabeled
unlabeled_cell_01098.tif,DIC,unlabeled
unlabeled_cell_01099.tif,DIC,unlabeled
unlabeled_cell_01100.tif,DIC,unlabeled
unlabeled_cell_01101.tif,DIC,unlabeled
unlabeled_cell_01102.tif,DIC,unlabeled
unlabeled_cell_01103.tif,DIC,unlabeled
unlabeled_cell_01104.tif,DIC,unlabeled
unlabeled_cell_01105.tif,DIC,unlabeled
unlabeled_cell_01106.tif,DIC,unlabeled
unlabeled_cell_01107.tif,DIC,unlabeled
unlabeled_cell_01108.tif,DIC,unlabeled
unlabeled_cell_01109.tif,DIC,unlabeled
unlabeled_cell_01110.tif,DIC,unlabeled
unlabeled_cell_01111.tif,DIC,unlabeled
unlabeled_cell_01112.tif,DIC,unlabeled
unlabeled_cell_01113.tif,DIC,unlabeled
unlabeled_cell_01114.tif,DIC,unlabeled
unlabeled_cell_01115.tif,DIC,unlabeled
unlabeled_cell_01116.tif,DIC,unlabeled
unlabeled_cell_01117.tif,DIC,unlabeled
unlabeled_cell_01118.tif,DIC,unlabeled
unlabeled_cell_01119.tif,DIC,unlabeled
unlabeled_cell_01120.tif,DIC,unlabeled
unlabeled_cell_01121.tif,DIC,unlabeled
unlabeled_cell_01122.tif,DIC,unlabeled
unlabeled_cell_01123.tif,DIC,unlabeled
unlabeled_cell_01124.tif,DIC,unlabeled
unlabeled_cell_01125.tif,DIC,unlabeled
unlabeled_cell_01126.tif,DIC,unlabeled
unlabeled_cell_01127.tif,DIC,unlabeled
unlabeled_cell_01128.tif,DIC,unlabeled
unlabeled_cell_01129.tif,DIC,unlabeled
unlabeled_cell_01130.tif,DIC,unlabeled
unlabeled_cell_01131.tif,DIC,unlabeled
unlabeled_cell_01132.tif,DIC,unlabeled
unlabeled_cell_01133.tif,DIC,unlabeled
unlabeled_cell_01134.tif,DIC,unlabeled
unlabeled_cell_01135.tif,DIC,unlabeled
unlabeled_cell_01136.tif,DIC,unlabeled
unlabeled_cell_01137.tif,DIC,unlabeled
unlabeled_cell_01138.tif,DIC,unlabeled
unlabeled_cell_01139.tif,DIC,unlabeled
unlabeled_cell_01140.tif,DIC,unlabeled
unlabeled_cell_01141.tif,DIC,unlabeled
unlabeled_cell_01142.tif,DIC,unlabeled
unlabeled_cell_01143.tif,DIC,unlabeled
unlabeled_cell_01144.tif,DIC,unlabeled
unlabeled_cell_01145.tif,DIC,unlabeled
unlabeled_cell_01146.tif,DIC,unlabeled
unlabeled_cell_01147.tif,DIC,unlabeled
unlabeled_cell_01148.tif,DIC,unlabeled
unlabeled_cell_01149.tif,DIC,unlabeled
unlabeled_cell_01150.tif,DIC,unlabeled
unlabeled_cell_01151.tif,DIC,unlabeled
unlabeled_cell_01152.tif,DIC,unlabeled
unlabeled_cell_01153.tif,DIC,unlabeled
unlabeled_cell_01154.tif,DIC,unlabeled
unlabeled_cell_01155.tif,DIC,unlabeled
unlabeled_cell_01156.tif,DIC,unlabeled
unlabeled_cell_01157.tif,DIC,unlabeled
unlabeled_cell_01158.tif,DIC,unlabeled
unlabeled_cell_01159.tif,DIC,unlabeled
unlabeled_cell_01160.tif,DIC,unlabeled
unlabeled_cell_01161.tif,DIC,unlabeled
unlabeled_cell_01162.tif,DIC,unlabeled
unlabeled_cell_01163.tif,DIC,unlabeled
unlabeled_cell_01164.tif,DIC,unlabeled
unlabeled_cell_01165.tif,DIC,unlabeled
unlabeled_cell_01166.tif,DIC,unlabeled
unlabeled_cell_01167.tif,DIC,unlabeled
unlabeled_cell_01168.tif,DIC,unlabeled
unlabeled_cell_01169.tif,DIC,unlabeled
unlabeled_cell_01170.tif,DIC,unlabeled
unlabeled_cell_01171.tif,DIC,unlabeled
unlabeled_cell_01172.tif,DIC,unlabeled
unlabeled_cell_01173.tif,DIC,unlabeled
unlabeled_cell_01174.tif,DIC,unlabeled
unlabeled_cell_01175.tif,DIC,unlabeled
unlabeled_cell_01176.tif,DIC,unlabeled
unlabeled_cell_01177.tif,DIC,unlabeled
unlabeled_cell_01178.tif,DIC,unlabeled
unlabeled_cell_01179.tif,DIC,unlabeled
unlabeled_cell_01180.tif,DIC,unlabeled
unlabeled_cell_01181.tif,DIC,unlabeled
unlabeled_cell_01182.tif,DIC,unlabeled
unlabeled_cell_01183.tif,DIC,unlabeled
unlabeled_cell_01184.tif,DIC,unlabeled
unlabeled_cell_01185.tif,DIC,unlabeled
unlabeled_cell_01186.tif,DIC,unlabeled
unlabeled_cell_01187.tif,DIC,unlabeled
unlabeled_cell_01188.tif,DIC,unlabeled
unlabeled_cell_01189.tif,DIC,unlabeled
unlabeled_cell_01190.tif,DIC,unlabeled
unlabeled_cell_01191.tif,DIC,unlabeled
unlabeled_cell_01192.tif,DIC,unlabeled
unlabeled_cell_01193.tif,DIC,unlabeled
unlabeled_cell_01194.tif,DIC,unlabeled
unlabeled_cell_01195.tif,DIC,unlabeled
unlabeled_cell_01196.tif,DIC,unlabeled
unlabeled_cell_01197.tif,DIC,unlabeled
unlabeled_cell_01198.tif,DIC,unlabeled
unlabeled_cell_01199.tif,DIC,unlabeled
unlabeled_cell_01200.tif,DIC,unlabeled
unlabeled_cell_01201.tif,DIC,unlabeled
unlabeled_cell_01202.tif,DIC,unlabeled
unlabeled_cell_01203.tif,DIC,unlabeled
unlabeled_cell_01204.tif,DIC,unlabeled
unlabeled_cell_01205.tif,DIC,unlabeled
unlabeled_cell_01206.tif,DIC,unlabeled
unlabeled_cell_01207.tif,DIC,unlabeled
unlabeled_cell_01208.tif,DIC,unlabeled
unlabeled_cell_01209.tif,DIC,unlabeled
unlabeled_cell_01210.tif,DIC,unlabeled
unlabeled_cell_01211.tif,DIC,unlabeled
unlabeled_cell_01212.tif,DIC,unlabeled
unlabeled_cell_01213.tif,DIC,unlabeled
unlabeled_cell_01214.tif,DIC,unlabeled
unlabeled_cell_01215.tif,DIC,unlabeled
unlabeled_cell_01216.tif,DIC,unlabeled
unlabeled_cell_01217.tif,DIC,unlabeled
unlabeled_cell_01218.tif,DIC,unlabeled
unlabeled_cell_01219.tif,DIC,unlabeled
unlabeled_cell_01220.tif,DIC,unlabeled
unlabeled_cell_01221.tif,DIC,unlabeled
unlabeled_cell_01222.tif,DIC,unlabeled
unlabeled_cell_01223.tif,DIC,unlabeled
unlabeled_cell_01224.tif,DIC,unlabeled
unlabeled_cell_01225.tif,DIC,unlabeled
unlabeled_cell_01226.tif,DIC,unlabeled
unlabeled_cell_01227.tif,DIC,unlabeled
unlabeled_cell_01228.tif,DIC,unlabeled
unlabeled_cell_01229.tif,DIC,unlabeled
unlabeled_cell_01230.tif,DIC,unlabeled
unlabeled_cell_01231.tif,DIC,unlabeled
unlabeled_cell_01232.tif,DIC,unlabeled
unlabeled_cell_01233.tif,PC,unlabeled
unlabeled_cell_01234.tif,PC,unlabeled
unlabeled_cell_01235.tif,PC,unlabeled
unlabeled_cell_01236.tif,PC,unlabeled
unlabeled_cell_01237.tif,PC,unlabeled
unlabeled_cell_01238.tif,PC,unlabeled
unlabeled_cell_01239.tif,PC,unlabeled
unlabeled_cell_01240.tif,PC,unlabeled
unlabeled_cell_01241.tif,PC,unlabeled
unlabeled_cell_01242.tif,PC,unlabeled
unlabeled_cell_01243.tif,PC,unlabeled
unlabeled_cell_01244.tif,PC,unlabeled
unlabeled_cell_01245.tif,PC,unlabeled
unlabeled_cell_01246.tif,PC,unlabeled
unlabeled_cell_01247.tif,PC,unlabeled
unlabeled_cell_01248.tif,PC,unlabeled
unlabeled_cell_01249.tif,PC,unlabeled
unlabeled_cell_01250.tif,PC,unlabeled
unlabeled_cell_01251.tif,PC,unlabeled
unlabeled_cell_01252.tif,PC,unlabeled
unlabeled_cell_01253.tif,PC,unlabeled
unlabeled_cell_01254.tif,PC,unlabeled
unlabeled_cell_01255.tif,PC,unlabeled
unlabeled_cell_01256.tif,PC,unlabeled
unlabeled_cell_01257.tif,PC,unlabeled
unlabeled_cell_01258.tif,PC,unlabeled
unlabeled_cell_01259.tif,PC,unlabeled
unlabeled_cell_01260.tif,PC,unlabeled
unlabeled_cell_01261.tif,PC,unlabeled
unlabeled_cell_01262.tif,PC,unlabeled
unlabeled_cell_01263.tif,PC,unlabeled
unlabeled_cell_01264.tif,PC,unlabeled
unlabeled_cell_01265.tif,PC,unlabeled
unlabeled_cell_01266.tif,PC,unlabeled
unlabeled_cell_01267.tif,PC,unlabeled
unlabeled_cell_01268.tif,PC,unlabeled
unlabeled_cell_01269.tif,PC,unlabeled
unlabeled_cell_01270.tif,PC,unlabeled
unlabeled_cell_01271.tif,PC,unlabeled
unlabeled_cell_01272.tif,PC,unlabeled
unlabeled_cell_01273.tif,PC,unlabeled
unlabeled_cell_01274.tif,PC,unlabeled
unlabeled_cell_01275.tif,PC,unlabeled
unlabeled_cell_01276.tif,PC,unlabeled
unlabeled_cell_01277.tif,PC,unlabeled
unlabeled_cell_01278.tif,PC,unlabeled
unlabeled_cell_01279.tif,PC,unlabeled
unlabeled_cell_01280.tif,PC,unlabeled
unlabeled_cell_01281.tif,PC,unlabeled
unlabeled_cell_01282.tif,PC,unlabeled
unlabeled_cell_01283.tif,PC,unlabeled
unlabeled_cell_01284.tif,PC,unlabeled
unlabeled_cell_01285.tif,PC,unlabeled
unlabeled_cell_01286.tif,PC,unlabeled
unlabeled_cell_01287.tif,PC,unlabeled
unlabeled_cell_01288.tif,PC,unlabeled
unlabeled_cell_01289.tif,PC,unlabeled
unlabeled_cell_01290.tif,PC,unlabeled
unlabeled_cell_01291.tif,PC,unlabeled
unlabeled_cell_01292.tif,PC,unlabeled
unlabeled_cell_01293.tif,PC,unlabeled
unlabeled_cell_01294.tif,PC,unlabeled
unlabeled_cell_01295.tif,PC,unlabeled
unlabeled_cell_01296.tif,PC,unlabeled
unlabeled_cell_01297.tif,PC,unlabeled
unlabeled_cell_01298.tif,PC,unlabeled
unlabeled_cell_01299.tif,PC,unlabeled
unlabeled_cell_01300.tif,PC,unlabeled
unlabeled_cell_01301.tif,PC,unlabeled
unlabeled_cell_01302.tif,PC,unlabeled
unlabeled_cell_01303.tif,PC,unlabeled
unlabeled_cell_01304.tif,PC,unlabeled
unlabeled_cell_01305.tif,PC,unlabeled
unlabeled_cell_01306.tif,PC,unlabeled
unlabeled_cell_01307.tif,PC,unlabeled
unlabeled_cell_01308.tif,PC,unlabeled
unlabeled_cell_01309.tif,PC,unlabeled
unlabeled_cell_01310.tif,PC,unlabeled
unlabeled_cell_01311.tif,PC,unlabeled
unlabeled_cell_01312.tif,PC,unlabeled
unlabeled_cell_01313.tif,PC,unlabeled
unlabeled_cell_01314.tif,PC,unlabeled
unlabeled_cell_01315.tif,PC,unlabeled
unlabeled_cell_01316.tif,PC,unlabeled
unlabeled_cell_01317.tif,PC,unlabeled
unlabeled_cell_01318.tif,PC,unlabeled
unlabeled_cell_01319.tif,PC,unlabeled
unlabeled_cell_01320.tif,PC,unlabeled
unlabeled_cell_01321.tif,PC,unlabeled
unlabeled_cell_01322.tif,PC,unlabeled
unlabeled_cell_01323.tif,PC,unlabeled
unlabeled_cell_01324.tif,PC,unlabeled
unlabeled_cell_01325.tif,PC,unlabeled
unlabeled_cell_01326.tif,PC,unlabeled
unlabeled_cell_01327.tif,PC,unlabeled
unlabeled_cell_01328.tif,PC,unlabeled
unlabeled_cell_01329.tif,PC,unlabeled
unlabeled_cell_01330.tif,PC,unlabeled
unlabeled_cell_01331.tif,PC,unlabeled
unlabeled_cell_01332.tif,PC,unlabeled
unlabeled_cell_01333.tif,PC,unlabeled
unlabeled_cell_01334.tif,PC,unlabeled
unlabeled_cell_01335.tif,PC,unlabeled
unlabeled_cell_01336.tif,PC,unlabeled
unlabeled_cell_01337.tif,PC,unlabeled
unlabeled_cell_01338.tif,PC,unlabeled
unlabeled_cell_01339.tif,PC,unlabeled
unlabeled_cell_01340.tif,PC,unlabeled
unlabeled_cell_01341.tif,PC,unlabeled
unlabeled_cell_01342.tif,PC,unlabeled
unlabeled_cell_01343.tif,PC,unlabeled
unlabeled_cell_01344.tif,PC,unlabeled
unlabeled_cell_01345.tif,PC,unlabeled
unlabeled_cell_01346.tif,PC,unlabeled
unlabeled_cell_01347.tif,PC,unlabeled
unlabeled_cell_01348.tif,PC,unlabeled
unlabeled_cell_01349.tif,PC,unlabeled
unlabeled_cell_01350.tif,PC,unlabeled
unlabeled_cell_01351.tif,PC,unlabeled
unlabeled_cell_01352.tif,PC,unlabeled
unlabeled_cell_01353.tif,PC,unlabeled
unlabeled_cell_01354.tif,PC,unlabeled
unlabeled_cell_01355.tif,PC,unlabeled
unlabeled_cell_01356.tif,PC,unlabeled
unlabeled_cell_01357.tif,PC,unlabeled
unlabeled_cell_01358.tif,PC,unlabeled
unlabeled_cell_01359.tif,PC,unlabeled
unlabeled_cell_01360.tif,PC,unlabeled
unlabeled_cell_01361.tif,PC,unlabeled
unlabeled_cell_01362.tif,PC,unlabeled
unlabeled_cell_01363.tif,PC,unlabeled
unlabeled_cell_01364.tif,PC,unlabeled
unlabeled_cell_01365.tif,PC,unlabeled
unlabeled_cell_01366.tif,PC,unlabeled
unlabeled_cell_01367.tif,PC,unlabeled
unlabeled_cell_01368.tif,PC,unlabeled
unlabeled_cell_01369.tif,PC,unlabeled
unlabeled_cell_01370.tif,PC,unlabeled
unlabeled_cell_01371.tif,PC,unlabeled
unlabeled_cell_01372.tif,PC,unlabeled
unlabeled_cell_01373.tif,PC,unlabeled
unlabeled_cell_01374.tif,PC,unlabeled
unlabeled_cell_01375.tif,PC,unlabeled
unlabeled_cell_01376.tif,PC,unlabeled
unlabeled_cell_01377.tif,PC,unlabeled
unlabeled_cell_01378.tif,PC,unlabeled
unlabeled_cell_01379.tif,PC,unlabeled
unlabeled_cell_01380.tif,PC,unlabeled
unlabeled_cell_01381.tiff,PC,unlabeled
unlabeled_cell_01382.tiff,PC,unlabeled
unlabeled_cell_01383.tiff,PC,unlabeled
unlabeled_cell_01384.tiff,PC,unlabeled
unlabeled_cell_01385.tiff,PC,unlabeled
unlabeled_cell_01386.tiff,PC,unlabeled
unlabeled_cell_01387.tiff,PC,unlabeled
unlabeled_cell_01388.tiff,PC,unlabeled
unlabeled_cell_01389.tiff,PC,unlabeled
unlabeled_cell_01390.tiff,PC,unlabeled
unlabeled_cell_01391.tiff,PC,unlabeled
unlabeled_cell_01392.tiff,PC,unlabeled
unlabeled_cell_01393.tiff,PC,unlabeled
unlabeled_cell_01394.tiff,PC,unlabeled
unlabeled_cell_01395.tiff,PC,unlabeled
unlabeled_cell_01396.tiff,PC,unlabeled
unlabeled_cell_01397.tiff,PC,unlabeled
unlabeled_cell_01398.tiff,PC,unlabeled
unlabeled_cell_01399.tiff,PC,unlabeled
unlabeled_cell_01400.tiff,PC,unlabeled
unlabeled_cell_01401.tiff,PC,unlabeled
unlabeled_cell_01402.tiff,PC,unlabeled
unlabeled_cell_01403.tiff,PC,unlabeled
unlabeled_cell_01404.tiff,PC,unlabeled
unlabeled_cell_01405.tiff,PC,unlabeled
unlabeled_cell_01406.tiff,PC,unlabeled
unlabeled_cell_01407.tiff,PC,unlabeled
unlabeled_cell_01408.tiff,PC,unlabeled
unlabeled_cell_01409.tiff,PC,unlabeled
unlabeled_cell_01410.tiff,PC,unlabeled
unlabeled_cell_01411.tiff,PC,unlabeled
unlabeled_cell_01412.tiff,PC,unlabeled
unlabeled_cell_01413.tiff,PC,unlabeled
unlabeled_cell_01414.tiff,PC,unlabeled
unlabeled_cell_01415.tiff,PC,unlabeled
unlabeled_cell_01416.tiff,PC,unlabeled
unlabeled_cell_01417.tiff,PC,unlabeled
unlabeled_cell_01418.tiff,PC,unlabeled
unlabeled_cell_01419.tiff,PC,unlabeled
unlabeled_cell_01420.tiff,PC,unlabeled
unlabeled_cell_01421.tiff,PC,unlabeled
unlabeled_cell_01422.tiff,PC,unlabeled
unlabeled_cell_01423.tiff,PC,unlabeled
unlabeled_cell_01424.tiff,PC,unlabeled
unlabeled_cell_01425.tiff,PC,unlabeled
unlabeled_cell_01426.tiff,PC,unlabeled
unlabeled_cell_01427.tiff,PC,unlabeled
unlabeled_cell_01428.tiff,PC,unlabeled
unlabeled_cell_01429.tiff,PC,unlabeled
unlabeled_cell_01430.tiff,PC,unlabeled
unlabeled_cell_01431.tiff,PC,unlabeled
unlabeled_cell_01432.tiff,PC,unlabeled
unlabeled_cell_01433.tiff,PC,unlabeled
unlabeled_cell_01434.tiff,PC,unlabeled
unlabeled_cell_01435.tiff,PC,unlabeled
unlabeled_cell_01436.tiff,PC,unlabeled
unlabeled_cell_01437.tiff,PC,unlabeled
unlabeled_cell_01438.tiff,PC,unlabeled
unlabeled_cell_01439.tiff,PC,unlabeled
unlabeled_cell_01440.tiff,PC,unlabeled
unlabeled_cell_01441.tiff,PC,unlabeled
unlabeled_cell_01442.tiff,PC,unlabeled
unlabeled_cell_01443.tiff,PC,unlabeled
unlabeled_cell_01444.tiff,PC,unlabeled
unlabeled_cell_01445.tiff,PC,unlabeled
unlabeled_cell_01446.tiff,PC,unlabeled
unlabeled_cell_01447.tiff,PC,unlabeled
unlabeled_cell_01448.tiff,PC,unlabeled
unlabeled_cell_01449.tiff,PC,unlabeled
unlabeled_cell_01450.tiff,PC,unlabeled
unlabeled_cell_01451.tiff,PC,unlabeled
unlabeled_cell_01452.tiff,PC,unlabeled
unlabeled_cell_01453.tiff,PC,unlabeled
unlabeled_cell_01454.tiff,PC,unlabeled
unlabeled_cell_01455.tiff,PC,unlabeled
unlabeled_cell_01456.tiff,PC,unlabeled
unlabeled_cell_01457.tiff,PC,unlabeled
unlabeled_cell_01458.tiff,PC,unlabeled
unlabeled_cell_01459.tiff,PC,unlabeled
unlabeled_cell_01460.tiff,PC,unlabeled
unlabeled_cell_01461.tiff,PC,unlabeled
unlabeled_cell_01462.tiff,PC,unlabeled
unlabeled_cell_01463.tiff,PC,unlabeled
unlabeled_cell_01464.tiff,PC,unlabeled
unlabeled_cell_01465.tiff,PC,unlabeled
unlabeled_cell_01466.tiff,PC,unlabeled
unlabeled_cell_01467.tiff,PC,unlabeled
unlabeled_cell_01468.tiff,PC,unlabeled
unlabeled_cell_01469.tiff,PC,unlabeled
unlabeled_cell_01470.tif,PC,unlabeled
unlabeled_cell_01471.tif,PC,unlabeled
unlabeled_cell_01472.tif,PC,unlabeled
unlabeled_cell_01473.tif,PC,unlabeled
unlabeled_cell_01474.tif,PC,unlabeled
unlabeled_cell_01475.tif,PC,unlabeled
unlabeled_cell_01476.tif,PC,unlabeled
unlabeled_cell_01477.tif,PC,unlabeled
unlabeled_cell_01478.tif,PC,unlabeled
unlabeled_cell_01479.tif,PC,unlabeled
unlabeled_cell_01480.tif,PC,unlabeled
unlabeled_cell_01481.tif,PC,unlabeled
unlabeled_cell_01482.tif,PC,unlabeled
unlabeled_cell_01483.tif,PC,unlabeled
unlabeled_cell_01484.tif,PC,unlabeled
unlabeled_cell_01485.tif,PC,unlabeled
unlabeled_cell_01486.tif,PC,unlabeled
unlabeled_cell_01487.tif,PC,unlabeled
unlabeled_cell_01488.tif,PC,unlabeled
unlabeled_cell_01489.tif,PC,unlabeled
unlabeled_cell_01490.tif,PC,unlabeled
unlabeled_cell_01491.tif,PC,unlabeled
unlabeled_cell_01492.tif,PC,unlabeled
unlabeled_cell_01493.tif,PC,unlabeled
unlabeled_cell_01494.tif,PC,unlabeled
unlabeled_cell_01495.tif,PC,unlabeled
unlabeled_cell_01496.tif,PC,unlabeled
unlabeled_cell_01497.tif,PC,unlabeled
unlabeled_cell_01498.tif,PC,unlabeled
unlabeled_cell_01499.tif,PC,unlabeled
unlabeled_cell_01500.tif,PC,unlabeled
unlabeled_cell_01501.tif,PC,unlabeled
unlabeled_cell_01502.tif,PC,unlabeled
unlabeled_cell_01503.tif,PC,unlabeled
unlabeled_cell_01504.tif,PC,unlabeled
unlabeled_cell_01505.tif,PC,unlabeled
unlabeled_cell_01506.tif,PC,unlabeled
unlabeled_cell_01507.tif,PC,unlabeled
unlabeled_cell_01508.tif,PC,unlabeled
unlabeled_cell_01509.tif,PC,unlabeled
unlabeled_cell_01510.tif,PC,unlabeled
unlabeled_cell_01511.tif,PC,unlabeled
unlabeled_cell_01512.tif,PC,unlabeled
unlabeled_cell_01513.tif,PC,unlabeled
unlabeled_cell_01514.tif,PC,unlabeled
unlabeled_cell_01515.tif,PC,unlabeled
unlabeled_cell_01516.tif,PC,unlabeled
unlabeled_cell_01517.tif,PC,unlabeled
unlabeled_cell_01518.tif,PC,unlabeled
unlabeled_cell_01519.tif,PC,unlabeled
unlabeled_cell_01520.tif,PC,unlabeled
unlabeled_cell_01521.tif,PC,unlabeled
unlabeled_cell_01522.tif,PC,unlabeled
unlabeled_cell_01523.tif,PC,unlabeled
unlabeled_cell_01524.tif,PC,unlabeled
unlabeled_cell_01525.tif,PC,unlabeled
unlabeled_cell_01526.tif,PC,unlabeled
unlabeled_cell_01527.tif,PC,unlabeled
unlabeled_cell_01528.tif,PC,unlabeled
unlabeled_cell_01529.tif,PC,unlabeled
unlabeled_cell_01530.tif,PC,unlabeled
unlabeled_cell_01531.tif,PC,unlabeled
unlabeled_cell_01532.tif,PC,unlabeled
unlabeled_cell_01533.tif,PC,unlabeled
unlabeled_cell_01534.tif,PC,unlabeled
unlabeled_cell_01535.tif,PC,unlabeled
unlabeled_cell_01536.tif,PC,unlabeled
unlabeled_cell_01537.tif,PC,unlabeled
unlabeled_cell_01538.tif,PC,unlabeled
unlabeled_cell_01539.tif,PC,unlabeled
unlabeled_cell_01540.tif,PC,unlabeled
unlabeled_cell_01541.tif,PC,unlabeled
unlabeled_cell_01542.tif,PC,unlabeled
unlabeled_cell_01543.tif,PC,unlabeled
unlabeled_cell_01544.tif,PC,unlabeled
unlabeled_cell_01545.tif,PC,unlabeled
unlabeled_cell_01546.tif,PC,unlabeled
unlabeled_cell_01547.tif,PC,unlabeled
unlabeled_cell_01548.tif,PC,unlabeled
unlabeled_cell_01549.tif,PC,unlabeled
unlabeled_cell_01550.tif,PC,unlabeled
unlabeled_cell_01551.tif,PC,unlabeled
unlabeled_cell_01552.tif,PC,unlabeled
unlabeled_cell_01553.tif,PC,unlabeled
unlabeled_cell_01554.tif,PC,unlabeled
unlabeled_cell_01555.tif,PC,unlabeled
unlabeled_cell_01556.tif,PC,unlabeled
unlabeled_cell_01557.tif,PC,unlabeled
unlabeled_cell_01558.tif,PC,unlabeled
unlabeled_cell_01559.tif,PC,unlabeled
unlabeled_cell_01560.tif,PC,unlabeled
unlabeled_cell_01561.tif,PC,unlabeled
unlabeled_cell_01562.tif,PC,unlabeled
unlabeled_cell_01563.tif,PC,unlabeled
unlabeled_cell_01564.tif,PC,unlabeled
unlabeled_cell_01565.tif,PC,unlabeled
unlabeled_cell_01566.tif,PC,unlabeled
unlabeled_cell_01567.tif,PC,unlabeled
unlabeled_cell_01568.tif,PC,unlabeled
unlabeled_cell_01569.tif,PC,unlabeled
unlabeled_cell_01570.tif,Fluorescent,unlabeled
unlabeled_cell_01571.tif,Fluorescent,unlabeled
unlabeled_cell_01572.tif,Fluorescent,unlabeled
unlabeled_cell_01573.tif,Fluorescent,unlabeled
unlabeled_cell_01574.tif,Fluorescent,unlabeled
unlabeled_cell_01575.tif,Fluorescent,unlabeled
unlabeled_cell_01576.tif,Fluorescent,unlabeled
unlabeled_cell_01577.tif,Fluorescent,unlabeled
unlabeled_cell_01578.tif,Fluorescent,unlabeled
unlabeled_cell_01579.tif,Fluorescent,unlabeled
unlabeled_cell_01580.tif,Fluorescent,unlabeled
unlabeled_cell_01581.tif,Fluorescent,unlabeled
unlabeled_cell_01582.tif,Fluorescent,unlabeled
unlabeled_cell_01583.tif,Fluorescent,unlabeled
unlabeled_cell_01584.tif,Fluorescent,unlabeled
unlabeled_cell_01585.tif,Fluorescent,unlabeled
unlabeled_cell_01586.tif,Fluorescent,unlabeled
unlabeled_cell_01587.tif,Fluorescent,unlabeled
unlabeled_cell_01588.tif,Fluorescent,unlabeled
unlabeled_cell_01589.tif,Fluorescent,unlabeled
unlabeled_cell_01590.tif,Fluorescent,unlabeled
unlabeled_cell_01591.tif,Fluorescent,unlabeled
unlabeled_cell_01592.tif,Fluorescent,unlabeled
unlabeled_cell_01593.tif,Fluorescent,unlabeled
unlabeled_cell_01594.tif,Fluorescent,unlabeled
unlabeled_cell_01595.tif,Fluorescent,unlabeled
unlabeled_cell_01596.tif,Fluorescent,unlabeled
unlabeled_cell_01597.tif,Fluorescent,unlabeled
unlabeled_cell_01598.tif,Fluorescent,unlabeled
unlabeled_cell_01599.tif,Fluorescent,unlabeled
unlabeled_cell_01600.tif,Fluorescent,unlabeled
unlabeled_cell_01601.tif,Fluorescent,unlabeled
unlabeled_cell_01602.tif,Fluorescent,unlabeled
unlabeled_cell_01603.tif,Fluorescent,unlabeled
unlabeled_cell_01604.tif,Fluorescent,unlabeled
unlabeled_cell_01605.tif,Fluorescent,unlabeled
unlabeled_cell_01606.tif,Fluorescent,unlabeled
unlabeled_cell_01607.tif,Fluorescent,unlabeled
unlabeled_cell_01608.tif,Fluorescent,unlabeled
unlabeled_cell_01609.tif,Fluorescent,unlabeled
unlabeled_cell_01610.tif,Fluorescent,unlabeled
unlabeled_cell_01611.tif,Fluorescent,unlabeled
unlabeled_cell_01612.tif,Fluorescent,unlabeled
unlabeled_cell_01613.tif,Fluorescent,unlabeled
unlabeled_cell_01614.tif,Fluorescent,unlabeled
unlabeled_cell_01615.tif,Fluorescent,unlabeled
unlabeled_cell_01616.tif,Fluorescent,unlabeled
unlabeled_cell_01617.tif,Fluorescent,unlabeled
unlabeled_cell_01618.tif,Fluorescent,unlabeled
unlabeled_cell_01619.tif,Fluorescent,unlabeled
unlabeled_cell_01620.tif,Fluorescent,unlabeled
unlabeled_cell_01621.tif,Fluorescent,unlabeled
unlabeled_cell_01622.tif,Fluorescent,unlabeled
unlabeled_cell_01623.tif,Fluorescent,unlabeled
unlabeled_cell_01624.tif,Fluorescent,unlabeled
unlabeled_cell_01625.tif,Fluorescent,unlabeled
unlabeled_cell_01626.tif,Fluorescent,unlabeled
unlabeled_cell_01627.tif,Fluorescent,unlabeled
unlabeled_cell_01628.tif,Fluorescent,unlabeled
unlabeled_cell_01629.tif,Fluorescent,unlabeled
unlabeled_cell_01630.tif,Fluorescent,unlabeled
unlabeled_cell_01631.tif,Fluorescent,unlabeled
unlabeled_cell_01632.tif,Fluorescent,unlabeled
unlabeled_cell_01633.tif,Fluorescent,unlabeled
unlabeled_cell_01634.tif,Fluorescent,unlabeled
unlabeled_cell_01635.tif,Fluorescent,unlabeled
unlabeled_cell_01636.png,Fluorescent,unlabeled
unlabeled_cell_01637.png,Fluorescent,unlabeled
unlabeled_cell_01638.png,Fluorescent,unlabeled
unlabeled_cell_01639.png,Fluorescent,unlabeled
unlabeled_cell_01640.png,Fluorescent,unlabeled
unlabeled_cell_01641.png,Fluorescent,unlabeled
unlabeled_cell_01642.png,Fluorescent,unlabeled
unlabeled_cell_01643.png,Fluorescent,unlabeled
unlabeled_cell_01644.png,Fluorescent,unlabeled
unlabeled_cell_01645.png,Fluorescent,unlabeled
unlabeled_cell_01646.png,Fluorescent,unlabeled
